,utility,fairness,min_utility,objective,variance,beta,base_beta
27,937.74,-154.49220982315973,2.58,-12818.66586,15284.895400000001,0.9,0.0
28,869.58,-137.47477246042706,4.18,-12024.677799999998,12894.257799999998,1.0,0.0
29,560.38,-80.35504890888174,4.04,-9021.7836,4791.0818,2.0,0.0
30,330.96,-36.54600183788361,5.48,-6331.031999999999,1332.3984,5.0,0.0
31,257.72,-23.154301877055946,5.82,-7114.82,737.2540000000001,10.0,0.0
32,1268.22,-262.5398007878141,0.0,1268.22,33278.2862,0.0,0.001
33,1251.06,-262.0999920790103,0.0,1218.0598178,33000.1822,0.001,0.001
34,1266.78,-261.1809452289008,0.0,1200.6229708,33078.5146,0.002,0.001
35,1261.32,-262.52702891536234,0.0,1162.0547748,33088.4084,0.003,0.001
36,1266.14,-262.4454135967417,0.0,1133.1817592,33239.5602,0.004,0.001
37,1261.62,-258.2205067692807,0.0,1098.563317,32611.336600000006,0.005,0.001
38,1267.02,-259.75496627184134,0.0,1069.6468524,32895.5246,0.006,0.001
39,1263.1,-277.7103476640036,0.0,1017.4850542000001,35087.8494,0.007000000000000001,0.001
40,1264.92,-268.3449707840322,0.0,993.2627328,33957.1584,0.008,0.001
41,1265.66,-258.15870099763924,0.0,971.6115518,32672.0498,0.009000000000000001,0.001
42,1265.48,-252.1726699538831,0.0,946.448364,31903.1636,0.01,0.001
43,1266.74,-256.12831215870153,0.0,617.8311000000001,32445.445,0.02,0.001
44,1264.52,-257.62588302485614,0.0,287.365736,32571.8088,0.03,0.001
45,1266.12,-251.9440926200076,0.0,-9.869456000000019,31899.7364,0.04,0.001
46,1267.4,-256.15251850513187,0.0,-354.3927800000001,32435.855600000006,0.04999999999999999,0.001
47,1266.58,-252.818895396514,0.0,-652.9309399999999,31991.848999999995,0.06,0.001
48,1261.76,-267.4501638983977,0.0,-1101.7696720000001,33764.7096,0.07,0.001
49,1255.26,-264.7964889753268,0.0,-1403.0246560000003,33228.5582,0.08,0.001
50,1271.4,-272.4344999032645,0.0,-1847.22366,34651.373999999996,0.08999999999999998,0.001
51,1262.6,-252.20678922989944,0.0,-1923.328,31859.28,0.09999999999999998,0.001
52,1239.04,-250.624247807149,0.1,-5023.51824,31312.7912,0.19999999999999996,0.001
53,1222.74,-245.80422846043646,0.32,-7995.102900000003,30726.142999999996,0.30000000000000004,0.001
54,1139.44,-225.5747912994213,1.9,-9549.71888,26722.897199999996,0.3999999999999999,0.001
55,979.24,-156.66939595917117,4.12,-7242.8892000000005,16444.258400000002,0.5,0.001
56,903.68,-134.84203285186538,5.38,-6960.5970400000015,13107.128399999998,0.6000000000000001,0.001
57,836.52,-107.9977324516,6.98,-6228.50272,10092.8896,0.7000000000000002,0.001
58,779.54,-94.34321245198474,7.74,-5588.310079999999,7959.8126,0.7999999999999998,0.001
59,753.52,-85.71904912887224,9.3,-5512.320320000002,6962.0448,0.9,0.001
60,755.62,-90.32401634030799,7.66,-6492.9306000000015,7248.550600000001,1.0,0.001
61,655.88,-55.11043026629351,14.86,-6804.6624,3730.2712,2.0,0.001
62,230.2,-41.25757544695212,2.72,-4245.902,895.2203999999999,5.0,0.001
63,171.24,-34.509405350348175,2.02,-5551.632,572.2872,10.0,0.001
64,1236.14,-209.80394799476596,0.0,1236.14,25949.635799999996,0.0,0.01
65,1234.88,-215.2395044860276,0.0,1208.2828584,26597.141600000006,0.001,0.01
66,1236.2,-212.52953642660054,0.0,1183.6280431999999,26285.978400000004,0.002,0.01
67,1231.8,-210.1733093487161,0.0,1154.0951484,25901.617200000008,0.003,0.01
68,1239.84,-209.16406233852652,0.0,1136.0069423999998,25958.2644,0.004,0.01
69,1239.5,-208.7313060020894,0.0,1110.121927,25875.6146,0.005,0.01
70,1238.84,-212.9651729843614,0.0,1080.4774256,26393.762399999996,0.006,0.01
71,1238.76,-213.87522836865585,0.0,1053.321236,26491.252,0.007000000000000001,0.01
72,1235.68,-214.14196229892673,0.0,1023.922304,26469.712000000003,0.008,0.01
73,1240.02,-208.6228625855342,0.0,1007.0697726,25883.358599999992,0.009000000000000001,0.01
74,1240.5,-209.2161903087771,0.0,980.88827,25961.173,0.01,0.01
75,1235.7,-211.30651524968297,0.0,713.1170520000001,26129.147399999998,0.02,0.01
76,1237.54,-212.19682002660676,0.0,449.23484200000007,26276.838600000003,0.03,0.01
77,1233.08,-205.76667562724234,0.0,217.60425600000002,25386.8936,0.04,0.01
78,1231.66,-205.8669226501331,0.0,-37.073810000000066,25374.6762,0.04999999999999999,0.01
79,1236.8,-205.1089850684309,0.0,-286.07929599999994,25381.321599999996,0.06,0.01
80,1231.8,-206.1635398142032,0.0,-546.7547920000001,25407.925600000002,0.07,0.01
81,1228.52,-202.6615502535239,0.02,-764.8351680000001,24916.939600000005,0.08,0.01
82,1230.98,-199.61939874008138,0.0,-981.8962779999998,24587.514199999998,0.08999999999999998,0.01
83,1226.48,-204.0612379926103,0.0,-1277.4655200000002,25039.4552,0.09999999999999998,0.01
84,1094.46,-177.80358490943127,0.24,-2827.0508400000003,19607.5542,0.19999999999999996,0.01
85,967.88,-149.38607198528652,1.1,-3403.5026800000005,14571.275600000003,0.30000000000000004,0.01
86,877.26,-128.99966639362077,1.76,-3654.9243999999994,11330.461000000001,0.3999999999999999,0.01
87,814.48,-118.07397425779129,2.46,-4002.6898000000006,9634.339600000001,0.5,0.01
88,804.48,-113.1431152310929,2.5,-4670.222880000001,9124.5048,0.6000000000000001,0.01
89,791.22,-109.21957924401997,2.6,-5266.857620000001,8654.3966,0.7000000000000002,0.01
90,757.28,-103.52882231223893,2.62,-5549.019200000002,7882.874,0.7999999999999998,0.01
91,685.98,-91.95064506872832,3.04,-5089.922820000001,6417.669800000001,0.9,0.01
92,573.88,-70.55074411370745,4.36,-3586.9276,4160.8076,1.0,0.01
93,410.88,-44.628981259463345,5.34,-3350.312,1880.5959999999998,2.0,0.01
94,217.48,-53.272828847423824,5.68,-6332.2880000000005,1309.9535999999998,5.0,0.01
95,103.86,-1.9464013380407295,6.26,-131.21399999999997,23.507400000000004,10.0,0.01
96,1104.04,-184.0196440766048,0.68,1104.04,20614.896800000002,0.0,0.04999999999999999
97,1052.68,-170.22354249865154,1.1,1034.3795032,18300.4968,0.001,0.04999999999999999
98,1072.86,-176.34100531507534,0.7,1034.1366716000002,19361.664200000003,0.002,0.04999999999999999
99,1076.98,-175.55150831733735,0.92,1018.7228326000001,19419.0558,0.003,0.04999999999999999
100,1106.44,-183.87436642905496,0.76,1023.9611056,20619.723599999998,0.004,0.04999999999999999
101,1102.78,-184.18550141390315,0.52,999.532471,20649.5058,0.005,0.04999999999999999
102,1071.44,-173.99560501396917,0.76,957.3486055999998,19015.2324,0.006,0.04999999999999999
103,1090.28,-178.99924934484932,0.72,951.5000048,19825.713600000003,0.007000000000000001,0.04999999999999999
104,1108.02,-190.85253790050388,0.28,936.1635504000001,21482.056200000003,0.008,0.04999999999999999
105,1062.58,-172.35263856703284,0.74,893.4634318,18790.7298,0.009000000000000001,0.04999999999999999
106,1069.18,-171.74806895339137,0.98,882.217014,18696.2986,0.01,0.04999999999999999
107,1063.54,-176.04093609261972,0.34,682.051124,19074.4438,0.02,0.04999999999999999
108,1047.18,-173.8858059261745,1.02,484.380762,18759.9746,0.03,0.04999999999999999
109,1007.22,-162.46825840590722,0.74,332.987688,16855.8078,0.04,0.04999999999999999
110,1032.66,-172.25550146098686,0.5,118.09654999999995,18291.269,0.04999999999999999,0.04999999999999999
111,960.48,-157.76414372965837,0.8,28.72699200000001,15529.2168,0.06,0.04999999999999999
112,994.64,-164.94256616919563,0.28,-186.54529200000013,16874.075599999996,0.07,0.04999999999999999
113,979.28,-162.7866910829726,0.68,-348.936576,16602.707199999997,0.08,0.04999999999999999
114,923.34,-147.70668433377327,0.36,-351.29909399999997,14162.656599999998,0.08999999999999998,0.04999999999999999
115,895.36,-142.56152638943132,0.52,-424.56236000000007,13199.223600000001,0.09999999999999998,0.04999999999999999
116,734.24,-105.31072739167219,1.06,-819.8268800000001,7770.334400000001,0.19999999999999996,0.04999999999999999
117,670.12,-94.64471831431928,1.84,-1269.01748,6463.7916000000005,0.30000000000000004,0.04999999999999999
118,644.68,-90.99317657153108,1.82,-1765.41968,6025.2492,0.3999999999999999,0.04999999999999999
119,594.36,-81.53698790348967,2.66,-1861.8826000000001,4912.4852,0.5,0.04999999999999999
120,554.62,-74.578529136404,3.64,-1940.4940400000007,4158.5234,0.6000000000000001,0.04999999999999999
121,568.62,-78.51066377668398,3.66,-2701.3833800000007,4671.4334,0.7000000000000002,0.04999999999999999
122,525.76,-76.85737903591904,4.06,-2764.1222399999997,4112.3528,0.7999999999999998,0.04999999999999999
123,482.2,-71.7223944776689,4.2,-2639.0532800000005,3468.0591999999997,0.9,0.04999999999999999
124,471.92,-71.91176013495391,3.98,-2932.6,3404.52,1.0,0.04999999999999999
125,292.16,-36.20210766227159,7.92,-2261.3767999999995,1276.7684,2.0,0.04999999999999999
126,131.02,-1.8044584019976555,9.0,-13.072999999999988,28.8186,5.0,0.04999999999999999
127,123.52,-0.7834122898282126,8.88,19.931999999999995,10.3588,10.0,0.04999999999999999
128,736.8,-72.9964272757473,11.1,736.8,5742.720399999999,0.0,0.09999999999999998
129,735.34,-72.4868263979069,11.72,729.8671621999998,5472.8378,0.001,0.09999999999999998
130,729.88,-70.0184838945866,11.66,719.3193856000001,5280.307199999999,0.002,0.09999999999999998
131,709.52,-65.48851200292502,12.3,695.3434951999999,4725.5016,0.003,0.09999999999999998
132,711.58,-66.91390501457549,12.28,692.1091495999999,4867.7126,0.004,0.09999999999999998
133,718.24,-68.47390217793759,11.98,692.3038100000001,5187.238,0.005,0.09999999999999998
134,708.86,-66.59208186394203,11.96,679.729214,4855.130999999999,0.006,0.09999999999999998
135,730.84,-71.50484679183174,11.3,691.4181112,5631.698399999999,0.007000000000000001,0.09999999999999998
136,751.64,-77.09161282062968,11.22,701.7840511999999,6231.9936,0.008,0.09999999999999998
137,734.74,-70.03769423204105,11.8,687.0588801999999,5297.9021999999995,0.009000000000000001,0.09999999999999998
138,718.1,-68.62442950110926,11.92,666.834586,5126.5414,0.01,0.09999999999999998
139,728.48,-68.3883911292483,12.84,627.5964879999999,5044.1756,0.02,0.09999999999999998
140,720.6,-67.50828909919768,12.26,569.6799960000001,5030.666799999999,0.03,0.09999999999999998
141,727.86,-66.95678779495529,12.74,529.7509040000001,4952.7274,0.04,0.09999999999999998
142,712.44,-63.67042611306578,13.4,481.46364,4619.5272,0.04999999999999999,0.09999999999999998
143,721.96,-64.88980020566565,12.8,434.67954399999996,4788.007600000001,0.06,0.09999999999999998
144,740.88,-67.69374078992556,13.48,382.07848000000007,5125.736000000001,0.07,0.09999999999999998
145,739.5,-66.87728210293764,13.68,339.19076799999993,5003.8654,0.08,0.09999999999999998
146,748.02,-67.91848253063291,14.06,284.52919800000006,5149.8978,0.08999999999999998,0.09999999999999998
147,751.96,-68.28186053552143,13.6,230.60767999999993,5213.5232,0.09999999999999998,0.09999999999999998
148,770.4,-66.39364240402712,15.88,-259.86800000000005,5151.34,0.19999999999999996,0.09999999999999998
149,790.22,-65.6761565494422,17.3,-777.6957400000002,5226.3858,0.30000000000000004,0.09999999999999998
150,791.54,-62.300339830646344,18.72,-1194.4855200000002,4965.0638,0.3999999999999999,0.09999999999999998
151,778.28,-57.59798802292032,20.18,-1474.228,4505.0160000000005,0.5,0.09999999999999998
152,801.0,-58.13341693198894,21.36,-2003.5564800000002,4674.2608,0.6000000000000001,0.09999999999999998
153,796.36,-56.0099718542485,22.48,-2336.70056,4475.8008,0.7000000000000002,0.09999999999999998
154,812.02,-56.183903245699604,23.6,-2852.87968,4581.1246,0.7999999999999998,0.09999999999999998
155,819.74,-48.57365033192752,26.64,-2792.99986,4014.1554000000006,0.9,0.09999999999999998
156,824.44,-42.99411277230727,30.5,-2786.8772,3611.3172000000004,1.0,0.09999999999999998
157,770.62,-8.472395128799747,45.28,-551.0372,660.8286,2.0,0.09999999999999998
158,599.8,-22.398967374567537,38.7,-7747.418000000001,1669.4435999999998,5.0,0.09999999999999998
159,450.74,-12.786652867898177,32.58,-7483.326000000001,793.4066,10.0,0.09999999999999998
160,959.82,-118.72907344026535,2.36,959.82,11941.2074,0.0,0.19999999999999996
161,945.88,-116.00478742217338,1.92,934.4443795999999,11435.620399999998,0.001,0.19999999999999996
162,968.44,-127.31139864430979,1.68,942.3663248,13036.8376,0.002,0.19999999999999996
163,982.96,-131.83904539680216,1.6,942.4870204000002,13490.9932,0.003,0.19999999999999996
164,983.76,-128.367052828498,1.56,930.6281264000002,13282.968399999998,0.004,0.19999999999999996
165,980.54,-123.71576012105392,1.46,917.513447,12605.3106,0.005,0.19999999999999996
166,975.52,-124.43589957788429,1.28,899.9292112000002,12598.4648,0.006,0.19999999999999996
167,1003.76,-139.01756571746685,1.2,902.6600416000001,14442.851200000003,0.007000000000000001,0.19999999999999996
168,1005.88,-140.28619258832504,1.2,889.4002624000001,14559.9672,0.008,0.19999999999999996
169,982.46,-128.3085464990143,1.3,864.8268733999998,13070.347400000002,0.009000000000000001,0.19999999999999996
170,994.02,-136.42369713227293,1.06,853.645938,14037.406200000001,0.01,0.19999999999999996
171,979.36,-128.96195906714237,1.82,716.8781120000001,13124.0944,0.02,0.19999999999999996
172,961.42,-127.52875599711938,1.64,576.39841,12834.053,0.03,0.19999999999999996
173,963.98,-120.94128457937886,2.18,471.3140400000001,12316.649,0.04,0.19999999999999996
174,944.1,-116.23186326349573,2.3,373.88279,11404.344200000001,0.04999999999999999,0.19999999999999996
175,954.52,-122.86413559499007,1.64,228.15325600000003,12106.112400000002,0.06,0.19999999999999996
176,953.26,-123.49385202276193,1.68,102.61964999999992,12152.004999999997,0.07,0.19999999999999996
177,942.96,-113.55407627878718,1.36,59.446464000000006,11043.919199999998,0.08,0.19999999999999996
178,936.24,-117.42930164192124,2.22,-100.67811599999996,11521.312400000003,0.08999999999999998,0.19999999999999996
179,926.44,-113.18277741389271,2.58,-170.30268000000007,10967.4268,0.09999999999999998,0.19999999999999996
180,900.76,-109.53518063169393,3.16,-1172.3784800000003,10365.6924,0.19999999999999996,0.19999999999999996
181,889.02,-108.71238076643247,2.52,-2124.100500000001,10043.735,0.30000000000000004,0.19999999999999996
182,815.74,-90.76152729558957,3.5,-2235.7912800000004,7628.828200000001,0.3999999999999999,0.19999999999999996
183,808.48,-102.92849091015525,2.76,-3472.019600000001,8560.999200000002,0.5,0.19999999999999996
184,747.14,-94.20479270642188,2.7,-3679.6106800000016,7377.9178,0.6000000000000001,0.19999999999999996
185,719.46,-95.8247414337551,3.6,-4246.0985,7093.655000000002,0.7000000000000002,0.19999999999999996
186,664.68,-106.91735954780762,3.56,-5195.16032,7324.8004,0.7999999999999998,0.19999999999999996
187,616.5,-107.38959652924,4.8,-5630.3609400000005,6940.9565999999995,0.9,0.19999999999999996
188,582.02,-119.0328332857045,3.84,-6541.2994,7123.319399999999,1.0,0.19999999999999996
189,364.5,-75.41368106299434,6.04,-5498.626800000001,2931.5634000000005,2.0,0.19999999999999996
190,138.14,-4.389682261203868,10.08,-250.98500000000004,77.825,5.0,0.19999999999999996
191,121.74,-0.1197635278546009,10.68,107.146,1.4594,10.0,0.19999999999999996
192,742.78,-79.79206752091693,13.88,742.78,6985.0002,0.0,0.5
193,744.54,-82.42931546622884,13.18,737.183585,7356.415,0.001,0.5
194,766.36,-84.14980713251558,13.92,751.5919696,7384.015199999999,0.002,0.5
195,725.82,-70.74295449561963,15.6,707.8425726,5992.475800000001,0.003,0.5
196,707.54,-65.34496137101813,15.8,685.4108808,5532.2798,0.004,0.5
197,729.54,-76.0580064230191,14.16,697.7109929999999,6365.8014,0.005,0.5
198,706.5,-69.74746122859159,15.3,670.4257187999999,6012.3802000000005,0.006,0.5
199,728.72,-73.65304162894284,16.64,684.8240976,6270.8432,0.007000000000000001,0.5
200,736.56,-72.91727103978883,14.72,686.9419200000001,6202.26,0.008,0.5
201,726.52,-72.25806919195759,13.84,668.4426364000001,6453.040400000001,0.009000000000000001,0.5
202,761.92,-82.91912130897163,13.8,685.9020800000002,7601.7919999999995,0.01,0.5
203,682.34,-55.943826476108214,17.02,595.509532,4341.5234,0.02,0.5
204,764.8,-87.18873829441968,13.12,527.793292,7900.223599999998,0.03,0.5
205,726.32,-72.91469601296953,16.58,467.38264000000004,6473.433999999999,0.04,0.5
206,733.86,-80.58264322597839,12.28,380.31928999999997,7070.814199999999,0.04999999999999999,0.5
207,705.46,-62.05377587313114,16.76,396.466492,5149.8918,0.06,0.5
208,710.44,-57.913311512577344,17.0,382.225204,4688.7828,0.07,0.5
209,720.64,-64.3390040289533,16.42,291.97968000000003,5358.253999999999,0.08,0.5
210,670.1,-60.64241849738125,16.32,226.39415,4930.065,0.08999999999999998,0.5
211,688.06,-51.551412735564696,16.68,270.48874,4175.7126,0.09999999999999998,0.5
212,736.4,-65.752233445191,16.86,-379.61264000000006,5580.0632,0.19999999999999996,0.5
213,736.8,-55.23672578086987,17.44,-648.2104800000002,4616.7016,0.30000000000000004,0.5
214,731.26,-53.79718937079352,18.16,-994.1412000000003,4313.503,0.3999999999999999,0.5
215,709.32,-33.96905138862747,23.4,-559.3883999999999,2537.4168000000004,0.5,0.5
216,711.16,-42.13537356721412,23.78,-1218.8079200000002,3216.6132000000002,0.6000000000000001,0.5
217,699.04,-32.05980911632333,26.24,-968.6038800000002,2382.3484,0.7000000000000002,0.5
218,683.62,-32.545777425964175,25.52,-1147.8902400000002,2289.3878,0.7999999999999998,0.5
219,689.26,-29.34419003855037,26.74,-1192.5818599999998,2090.9354000000003,0.9,0.5
220,661.06,-23.827813262169023,29.16,-927.4381999999999,1588.4981999999998,1.0,0.5
221,639.24,-11.811450129041326,37.26,-786.196,712.7180000000001,2.0,0.5
